cell;latitude;longitude
8503;43.91138167046535;4.376190962065038
8504;43.909471205848526;4.475636663614075
8505;43.907469993536125;4.57507541034445
8506;43.9053780389193;4.674507097522243
8507;43.90319508587535;4.773931680472183
8508;43.900920448612126;4.8733481973088075
8509;43.89855425638692;4.972755683814272
8510;43.89609740043687;5.072155098708115
8511;43.893550052335875;5.171546775909735
8512;43.890912041372175;5.270929234572472
8513;43.888183412420325;5.370301374165198
8514;43.88536411076;5.469663006399503
8515;43.8824538838031;5.56901448172831
8583;43.85447916011562;3.280734343259065
8584;43.85357021504575;3.380107960858675
8585;43.85257062529815;3.4794781287116376
8586;43.85148082038855;3.5788455685077576
8587;43.85030056887228;3.67820990194574
8588;43.84902920818973;3.7775697745236627
8589;43.847666341352024;3.8769240563368226
8590;43.846212187711224;3.97627264417973
8591;43.8446673184178;4.075616049487418
8592;43.8430320399561;4.174954410924865
8593;43.841306131246625;4.274287237252245
8594;43.839489188638;4.373613834308633
8595;43.83758121412973;4.472933846782253
8596;43.83558227227297;4.57224706703052
8597;43.83349250552517;4.67155326403769
8598;43.8313121838027;4.77085236973224
8599;43.8290408339928;4.870143583944268
8600;43.82667822636015;4.9694259544812125
8601;43.82422495308045;5.068699973740225
8602;43.821681182671675;5.16796587719205
8603;43.81904657035275;5.267222804684297
8604;43.816321229512674;5.366469861094125
8605;43.8135053972679;5.46570661923013
8606;43.8105988374981;5.56493319148297
8607;43.80760134636375;5.664149747741835
8615;43.78035624308885;6.457476629226438
8616;43.7765430690733;6.55658664678738
8617;43.77263954890895;6.655683260519233
8671;43.78411238735105;3.081036225515205
8672;43.78338655301638;3.1802912114983175
8673;43.782569740597175;3.27954315879762
8674;43.78166192986288;3.37879123087175
8675;43.78066355405422;3.4780358426707627
8676;43.779575209670526;3.5772779590713877
8677;43.778396624325225;3.6765170618394176
8678;43.7771270194534;3.7757515981934575
8679;43.77576608013755;3.874980644301535
8680;43.7743140126077;3.9742041041793175
8681;43.77277126925288;4.07342223175175
8682;43.7711381618949;4.172635014771387
8683;43.7694145581941;4.27184214837764
8684;43.76760002505588;4.371043243884135
8685;43.7656944702261;4.470238013263048
8686;43.76369795831805;4.56942616503787
8687;43.7616107059043;4.66860726612301
8688;43.75943310953725;4.76778105093421
8689;43.75716489459207;4.866946972461857
8690;43.754805672556024;4.9661044339763025
8691;43.75235569931458;5.065253495683978
8692;43.7498152994512;5.16439411265924
8693;43.74718423816282;5.263525858550907
8694;43.7444624298713;5.362648116354448
8695;43.74165011009885;5.461760369004227
8696;43.7387471946903;5.56086239278238
8697;43.7357535717449;5.659954120419095
8699;43.7294942834543;5.85810607500277
8702;43.719426704860574;6.1552494057843825
8703;43.71588978761093;6.254273245293945
8704;43.71226240651245;6.353284592797145
8705;43.708544626389624;6.452283131600493
8706;43.704736524485675;6.55126858600454
8707;43.700838168805525;6.6502406912582925
8708;43.69684956302885;6.749199172869967
8761;43.71220460817098;3.08009820046894
8762;43.711479849274674;3.17922799442805
8763;43.71066429807703;3.2783550700854125
8764;43.7097577996816;3.3774783830835275
8765;43.7087606494731;3.476597947420725
8766;43.707673556867974;3.5757148178707276
8767;43.7064963988563;3.6748286447577776
8768;43.705228435220974;3.7739379219951625
8769;43.7038694242545;3.8730419139897827
8770;43.7024195042382;3.9721405248688226
8771;43.70087890943572;4.07123373983335
8772;43.699247912965575;4.170321343002215
8773;43.69752648944885;4.269403155497917
8774;43.69571428463272;4.3684791980936675
8775;43.693811172815;4.467549262352295
8776;43.6918172618545;4.566612758817578
8777;43.68973281073545;4.665669046723573
8778;43.68755804915003;4.7647177495548325
8779;43.6852927944688;4.863758575997762
8780;43.68293671593605;4.962791272292818
8781;43.68048985953105;5.06181569188072
8782;43.6779526939706;5.160831556538225
8783;43.67532519726195;5.259838514210992
8784;43.672607044399;5.358836160856267
8785;43.66979831175252;5.457824071015202
8786;43.66689908144735;5.5568017718187175
8787;43.663909353204076;5.6557689733081
8788;43.66082913674045;5.75472568764148
8789;43.657658499717925;5.853671805829465
8790;43.654397590756325;5.95260693102318
8791;43.65104631252193;6.051530524491922
8792;43.647604438499826;6.150442118192895
8793;43.644072085336674;6.249341508599447
8794;43.6404494501658;6.34822849891694
8795;43.636736594533026;6.447102751498427
8796;43.632933552324225;6.545963948609925
8797;43.62904034224332;6.644811830250955
8798;43.62505693224797;6.743646155911873
8845;43.6422897251246;2.68312564896588
8847;43.64147646195003;2.8811474778505626
8848;43.64093387589263;2.98015585452064
8849;43.64030069075292;3.0791624838078
8850;43.63957701033945;3.178167364792915
8851;43.6387628332058;3.27717010599825
8852;43.637857817413526;3.3761693435015725
8853;43.6368619481179;3.4751643417985125
8854;43.63577594560593;3.5741560678617375
8855;43.63459999995275;3.6731446120319724
8856;43.63333357525502;3.7721287562654924
8857;43.63197647434563;3.871107859593885
8858;43.630528746318824;3.97008181999927
8859;43.6289903710182;4.069050429035703
8860;43.62736150883425;4.168013287814015
8861;43.625642219965826;4.266970263849965
8862;43.62383230104442;4.365921696006498
8863;43.62193165541585;4.46486741451841
8864;43.61994039552355;4.56380655578902
8865;43.61785878100478;4.662738299020537
8866;43.61568687610563;4.761662268420135
8867;43.613424516731726;4.860578385832255
8868;43.61107152124545;4.959486569223745
8869;43.6086278970566;5.05838660502937
8870;43.6060940343632;5.157278110724255
8871;43.603469916553074;5.25616068219237
8872;43.600755251927126;5.355033896490697
8873;43.59795012265235;5.45389745755098
8874;43.595054640610925;5.552750981069693
8875;43.59206884550935;5.651594067633442
8876;43.5889927641164;5.75042664752561
8877;43.585826436938625;5.849248606085102
8878;43.58256991736108;5.948059594240788
8879;43.57922308133795;6.046859119171523
8880;43.5757857473812;6.145646682270833
8881;43.57225804280458;6.244422059888873
8882;43.56864018731463;6.343185084108835
8883;43.56493226277573;6.44193542032941
8884;43.56113429004547;6.5406726895158025
8885;43.55724621664208;6.63939664479438
8886;43.55326796231837;6.738107114748485
8887;43.5491995792658;6.83680382805183
8934;43.57038700641415;2.682690761361935
8935;43.5700262133064;2.7815778470435
8936;43.56957492590262;2.8804633966250326
8937;43.56903312209305;2.9793472492826223
8938;43.56840080094368;3.0782292571834
8939;43.567678102710126;3.1771095190915823
8940;43.5668651438725;3.27598797184083
8941;43.565961565071476;3.3748632524003974
8942;43.56496710659078;3.473734153847375
8943;43.56388224319698;3.5726011785645326
8944;43.5627073729943;3.6714646490764524
8945;43.56144242987775;3.770323905832285
8946;43.56008731839613;3.86917841545906
8947;43.5586418902951;3.96802791694663
8948;43.557105919705776;4.0668720917562
8949;43.5554792901833;4.165710649025723
8950;43.553762057442476;4.264543496577782
8951;43.551954334491974;4.363370824675
8952;43.550056146017276;4.462192409624863
8953;43.54806757323115;4.561007382697232
8954;43.54598877777762;4.659814876975963
8955;43.5438196729159;4.75861452727065
8956;43.54156012627625;4.857406345550045
8957;43.53921018188132;4.956190305845692
8958;43.53676993002782;5.054966213370205
8959;43.534239457370276;5.153733701710893
8960;43.53161855338635;5.25249229603634
8961;43.52890721999872;5.351241279072007
8962;43.52610570088852;5.449980479997983
8963;43.52321401418155;5.548710007106745
8964;43.520232176764075;5.647429417212702
8965;43.51716022260915;5.74613831586886
8966;43.51399815866063;5.844836450388335
8967;43.51074595386338;5.943523520247905
8968;43.507403506915374;6.042199176861165
8969;43.5039707355446;6.140863024310198
8970;43.500447741576075;6.239514780429732
8971;43.4968347010112;6.338154224217555
8972;43.49313171885495;6.436781021713062
8973;43.4893388359913;6.535394710948783
8974;43.485455908011325;6.6339950907716725
8975;43.481482806349376;6.73258208112887
8976;43.47741967459022;6.831155378897715
9022;43.49848839337358;2.68225691527792
9023;43.498128087034175;2.781019670475325
9024;43.497677464986424;2.8797809665729277
9025;43.49713649148795;2.978540695299085
9026;43.49650503684408;3.0772985604165726
9027;43.495783194038424;3.17605451452108
9028;43.49497119342792;3.27480855966162
9029;43.494068876362526;3.373559715313195
9030;43.4930759237693;3.4723068176060723
9031;43.491992417553725;3.5710497352134176
9032;43.49081874867812;3.6697886483076023
9033;43.489555327749976;3.768523427003365
9034;43.4882021965588;3.8672537040608126
9035;43.48360107305615;4.163413717172173
9036;43.481885980506824;4.262122931436565
9037;43.4800804984514;4.360826514343403
9038;43.47818478936843;4.459524129649043
9039;43.47619891381053;4.558215097763233
9040;43.47412289116667;4.65689866102651
9041;43.471956520556176;4.7555744258540775
9042;43.46969974605395;4.854242357574687
9043;43.467352817388374;4.952902427545855
9044;43.464915875870375;5.051554477013585
9045;43.46238871964992;5.150198238584047
9046;43.459771003317;5.248833330998835
9047;43.457063040185226;5.34745837313801
9048;43.4542651915623;5.446073274895007
9049;43.4513773411852;5.544679060228405
9050;43.44839947521745;5.643275147814515
9051;43.44533162750027;5.741860712411462
9052;43.4421737767293;5.840435334261545
9053;43.43892585515343;5.938998759538703
9054;43.43558780194125;6.037550814547307
9055;43.432159598302874;6.136091224565435
9056;43.42864131592525;6.23461965432411
9057;43.425033093185;6.33313584087095
9058;43.4213350486728;6.431639444403133
9059;43.41754724075243;6.5301299369538475
9060;43.4136694565744;6.628607147591538
9061;43.40970154451023;6.727071038697635
9062;43.40564369516205;6.825521248134795
9104;43.42713182896008;2.28725997000736
9106;43.427042927200226;2.48454295757605
9108;43.4265939767153;2.6818240497791774
9109;43.42623409859937;2.78046275870093
9110;43.4257841396014;2.8791001087174224
9111;43.42524400822882;2.9777360573523826
9112;43.42461340985035;3.0763701709906974
9113;43.42389236717108;3.1750021779799127
9114;43.42308124262178;3.27363206308894
9115;43.42218011501045;3.37225922211145
9116;43.4211886598549;3.4708826634308325
9117;43.42010667171535;3.569501854669895
9118;43.4189344812383;3.6681167875781027
9119;43.4176726691903;3.76672754803958
9121;43.40226106500475;4.6539896415281525
9122;43.40009743301462;4.752541882830347
9123;43.39784348923477;4.85108630363045
9124;43.39549955808085;4.949622841949975
9125;43.393065737974375;5.048151344241792
9126;43.3905417562014;5.14667161808817
9127;43.38792734223387;5.24518348005594
9128;43.38522290520498;5.343685109531037
9129;43.382428772317375;5.442176298773077
9130;43.37954477581835;5.54065862947232
9131;43.37657089079087;5.639131513105317
9132;43.373507115734526;5.73759392177097
9133;43.370353423195525;5.836045304517907
9134;43.367109786072874;5.934485404163867
9135;43.36377616572923;6.032914133913647
9136;43.36035253364768;6.131331317513142
9137;43.3568389316365;6.229736643388662
9138;43.3532354972636;6.32812984796675
9139;43.34954236316398;6.4265105913903975
9140;43.34575955596645;6.52487835725729
9141;43.341886878843525;6.623232850777405
9179;43.35388483451233;1.7947389151576325
9180;43.3543365473197;1.8932536187484574
9181;43.3546978003321;1.991769896425325
9182;43.35496887111195;2.0902872423412373
9183;43.355149881950524;2.18880514768036
9184;43.355240733596375;2.287323150074695
9185;43.35524146272485;2.3858409878786326
9186;43.3551523118021;2.48435861955705
9187;43.35497320095985;2.582875805810475
9188;43.35470382101025;2.6813920484585974
9189;43.354344359303624;2.7799070418703025
9190;43.35389505148048;2.878420744976825
9191;43.3533556754755;2.976933100052455
9192;43.35272589447325;3.0754437617930726
9193;43.35200568024995;3.173952270564795
9194;43.351195436289125;3.2724584074833425
9195;43.3502954497622;3.3709618090034525
9196;43.34930544562202;3.469461731066595
9197;43.34822508938595;3.567957529930565
9202;43.32599142175872;4.847938124930385
9203;43.32121973144615;5.044756776642847
9204;43.31869890258697;5.143153818274532
9207;43.3105965905175;5.4382895797267174
9208;43.30771642673162;5.536648786892592
9209;43.304746501801574;5.634998550044003
9210;43.30168676656437;5.733337957415375
9211;43.2985372126555;5.831666374693983
9212;43.2952978901782;5.929983481214805
9213;43.2919687607449;6.02828916876424
9214;43.28854972813925;6.1265833352985
9215;43.28504077739905;6.224865766857675
9216;43.28144207665417;6.3231362429494
9217;43.27775380075195;6.421394442715752
9218;43.2739759283014;6.519639877083175
9255;43.2814585104006;1.69702923117202
9256;43.28199994087142;1.7954188162117675
9257;43.28245115304215;1.8938103815536724
9258;43.282812035735525;1.99220342284038
9259;43.28308278489372;2.0905974055316223
9260;43.28326352669605;2.1889918481421127
9261;43.283354278744774;2.2873863525423523
9262;43.28335511382558;2.385780666860645
9263;43.28326604051805;2.4841746443936223
9264;43.2830868863977;2.5825680855077175
9265;43.28281778747542;2.68096086717291
9266;43.28245901043985;2.7793526913349873
9267;43.28201041801605;2.8777431222186975
9268;43.28147172745322;2.9761320654244026
9269;43.2808427258432;3.0745194382213623
9270;43.28012340055555;3.1729047587890875
9271;43.2793141066111;3.2712875696787975
9272;43.27841522551692;3.3696675585973126
9273;43.277426577351726;3.4680441828944124
9276;43.2387687641316;5.43441263636332
9277;43.23589237950315;5.532649173585527
9278;43.23292635149565;5.6308760909127225
9279;43.22987063017215;5.729092737173778
9280;43.2267252384126;5.827298477082662
9281;43.223490267107074;5.925492895653995
9282;43.22016567472825;6.02367583609849
9283;43.216751286149076;6.1218472644659725
9284;43.21324700088592;6.220007079142928
9285;43.2096530021582;6.318155112014165
9286;43.2059695259379;6.41629104697979
9287;43.20219655257158;6.514414369147213
9288;43.1983339735698;6.61252445724929
9323;43.21011948135757;1.796097103322935
9324;43.21057014351997;1.8943657731970476
9325;43.2109306553497;1.99263583665052
9326;43.21120116090985;2.0909067633624727
9327;43.21138175327255;2.1891780966761574
9328;43.21147245325595;2.287449450423755
9329;43.21147323399125;2.38572048983939
9330;43.21138393995675;2.4839909802807125
9331;43.211204669097;2.582260979044705
9332;43.2109361086748;2.680530821863475
9333;43.21057824603695;2.7787999794138827
9334;43.2101304341604;2.87706751552488
9335;43.209592452333474;2.9753333368487374
9336;43.20896422807945;3.07359756512293
9337;43.2082458114769;3.1718598404091427
9342;43.15805886633495;5.724858174784387
9343;43.154917650055;5.822941534508067
9344;43.15168705121488;5.921013557607043
9345;43.1483670162164;6.019074059820007
9346;43.14495730916372;6.11712307250542
9347;43.1414577400329;6.21516060150147
9348;43.1378684435534;6.313186502059603
9349;43.13418969846255;6.411200410123818
9389;43.13869369183565;1.8949197040022
9390;43.13905382128998;1.993067032276765
9391;43.139324125190825;2.0912152207700476
9392;43.13950463536357;2.1893638067423
9393;43.13959531997935;2.287512387267225
9394;43.13959605718002;2.3856605617815023
9395;43.1395066915827;2.4838080875052175
9396;43.13932756108313;2.5819552058047224
9397;43.1390594859786;2.6801023917480173
9398;43.1387022947981;2.77824901481238
9399;43.138255189784;2.87639390168801
9400;43.1377179347417;2.9745368655565323
9401;43.13709050368963;3.0726781587123777
9403;43.08311462685253;5.818595373385705
9405;43.07657285958475;6.014483759260215
9406;43.073167809477;6.112410746238025
9446;43.0671816622107;1.9934968935678175
9447;43.06745177335125;2.09152268956494
9448;43.067632220228575;2.1895489202139524
9449;43.0677229390339;2.2875751569643175
9450;43.06772378712085;2.3856009867570673
9451;43.067634660974;2.4836261635097476
9452;43.0674559192407;2.58165091207226
9453;43.067188171618675;2.67967559710084
9454;43.06683130015905;2.77769969718447
9455;43.06638473254745;2.8757221004603677
9456;43.065848204504;2.97374249432024
9457;43.06522159979525;3.071761177231705
9494;42.99531424643095;1.99392546153776
9495;42.99558415351572;2.0918292154913374
9496;42.99576452864205;2.1897334651968925
9497;42.99585531177318;2.2876377540198525
9498;42.9958563843504;2.3855416789232673
9499;42.99576763793257;2.48344493937925
9500;42.99558932386987;2.581347630062315
9501;42.99532184805072;2.67925000871244
9502;42.994965172016876;2.777151727593975
9503;42.99451900560765;2.8750518738697823
9504;42.99398315735318;2.972950077836865
9536;42.923451646618524;1.9943528854296324
9537;42.9237213431792;2.09213491996841
9538;42.9239016385052;2.189917504437625
9539;42.92399246664308;2.28770015055218
9540;42.92399373541785;2.385482465298335
9541;42.92390533853502;2.483264102423315
9542;42.92372742975155;2.5810450243856327
9543;42.92346026247048;2.6788253874131773
9544;42.92310382223995;2.776604990457905
9545;42.92265802329653;2.8743831940832023
9546;42.92212279404505;2.9721596228199423
9580;42.85159399727505;1.994779314632335
9581;42.85186349031692;2.0924399229448025
9582;42.85204367406975;2.1901010893604127
9583;42.852134458914676;2.287762314199265
9584;42.85213579789645;2.3854232259624126
9585;42.8520476562771;2.4830834969053623
9586;42.85187013058317;2.580742997594615
9587;42.851603339865925;2.67840174207948
9588;42.85124726452965;2.776059586619365
9589;42.8508019132178;2.8737161531021
9590;42.85026730611642;2.971371134146795
9622;42.77974151326693;1.9952050933018024
9623;42.78001080017732;2.0927444123809
9624;42.780190809651025;2.1902843103271126
9625;42.78028144091048;2.28782428450048
9626;42.78028271410195;2.38536398073989
9627;42.78019471933892;2.4829031282705425
